station,datetime,snow.water.eq.inches
19L38S,2001-04-01,35.5
19L38S,2001-05-01,42
19L38S,2001-06-01,9.6
19L38S,2002-01-01,32.7
19L38S,2002-02-01,37.7
19L38S,2002-03-01,43.8
19L38S,2002-04-01,53.3
19L38S,2002-05-01,56.2
19L38S,2002-06-01,36.2
19L38S,2003-01-01,37.2
19L38S,2003-02-01,39.4
19L38S,2003-03-01,43.8
19L38S,2003-04-01,50.2
19L38S,2003-05-01,64.5
19L38S,2003-06-01,55.9
19L38S,2004-01-01,30.3
19L38S,2004-02-01,39.1
19L38S,2004-03-01,55.5
19L38S,2004-04-01,56.8
19L38S,2004-05-01,53.9
19L38S,2004-06-01,31.2
19L38S,2005-01-01,33.9
19L38S,2005-02-01,55.2
19L38S,2005-03-01,62.6
19L38S,2005-04-01,76.8
19L38S,2005-05-01,82.9
19L38S,2005-06-01,77
19L38S,2006-01-01,37.9
19L38S,2006-02-01,56.4
19L38S,2006-03-01,67.3
19L38S,2006-04-01,87.8
19L38S,2006-05-01,103.5
19L38S,2006-06-01,89.1
19L38S,2007-01-01,13.9
19L38S,2007-02-01,16
19L38S,2007-03-01,32.9
19L38S,2007-04-01,34.3
19L38S,2007-05-01,33.8
19L38S,2007-06-01,11.9
19L38S,2008-01-01,9.2
19L38S,2008-02-01,35.9
19L38S,2008-03-01,46.7
19L38S,2008-04-01,48.9
19L38S,2008-05-01,44.7
19L38S,2008-06-01,32.9
19L38S,2009-01-01,19.6
19L38S,2009-02-01,26.5
19L38S,2009-03-01,41.8
19L38S,2009-04-01,56.4
19L38S,2009-05-01,57.6
19L38S,2009-06-01,38.3
19L38S,2010-01-01,15.1
19L38S,2010-02-01,31.8
19L38S,2010-03-01,41.4
19L38S,2010-04-01,50.2
19L38S,2010-05-01,60
19L38S,2010-06-01,61.7
19L38S,2011-01-01,37.5
19L38S,2011-02-01,41.7
19L38S,2011-03-01,55.1
19L38S,2011-04-01,80
19L38S,2011-05-01,85.8
19L38S,2011-06-01,87.4
19L38S,2012-01-01,3.2
19L38S,2012-02-01,12.7
19L38S,2012-03-01,15.3
19L38S,2012-04-01,27.6
19L38S,2012-05-01,28.2
19L38S,2012-06-01,0
19L38S,2013-01-01,37
19L38S,2013-02-01,40.2
19L38S,2013-03-01,42.1
19L38S,2013-04-01,48.8
19L38S,2013-05-01,42
19L38S,2013-06-01,18.1
19L38S,2014-01-01,5.3
19L38S,2014-02-01,9
19L38S,2014-03-01,21
19L38S,2014-04-01,27.4
19L38S,2014-05-01,25
19L38S,2014-06-01,2.1
19L39S,1981-01-01,0
19L39S,1981-02-01,3.2
19L39S,1981-03-01,0.8
19L39S,1981-04-01,0.1
19L39S,1981-05-01,0
19L39S,1981-06-01,0
19L39S,1982-01-01,1.1
19L39S,1982-02-01,9.1
19L39S,1982-03-01,5
19L39S,1982-04-01,4.3
19L39S,1982-05-01,0
19L39S,1982-06-01,0
19L39S,1983-01-01,6.7
19L39S,1983-02-01,12.7
19L39S,1983-03-01,19.1
19L39S,1983-04-01,11.6
19L39S,1983-05-01,0
19L39S,1983-06-01,0
19L39S,1984-01-01,3.1
19L39S,1984-02-01,2.6
19L39S,1984-03-01,2.2
19L39S,1984-04-01,0
19L39S,1984-05-01,0
19L39S,1984-06-01,0
19L39S,1985-01-01,4.6
19L39S,1985-02-01,5.3
19L39S,1985-03-01,5.6
19L39S,1985-04-01,4
19L39S,1985-05-01,0
19L39S,1985-06-01,0
19L39S,1986-01-01,2.5
19L39S,1986-02-01,0
19L39S,1986-03-01,2.3
19L39S,1986-04-01,0
19L39S,1986-05-01,0
19L39S,1986-06-01,0
19L39S,1987-01-01,0.5
19L39S,1987-02-01,1.3
19L39S,1987-03-01,0
19L39S,1987-04-01,0
19L39S,1987-05-01,0
19L39S,1987-06-01,0
19L39S,1988-01-01,2.1
19L39S,1988-02-01,4.6
19L39S,1988-03-01,0
19L39S,1988-04-01,0
19L39S,1988-05-01,0
19L39S,1988-06-01,0
19L39S,1989-01-01,3.1
19L39S,1989-02-01,5
19L39S,1989-03-01,0
19L39S,1989-04-01,0
19L39S,1989-05-01,0
19L39S,1989-06-01,0
19L39S,1990-01-01,0
19L39S,1990-02-01,1.4
19L39S,1990-03-01,4.8
19L39S,1990-04-01,0
19L39S,1990-05-01,0
19L39S,1990-06-01,0
19L39S,1991-01-01,0.3
19L39S,1991-02-01,0
19L39S,1991-03-01,0.1
19L39S,1991-04-01,4.9
19L39S,1991-05-01,0
19L39S,1991-06-01,0
19L39S,1992-01-01,1.2
19L39S,1992-02-01,2.1
19L39S,1992-03-01,0
19L39S,1992-04-01,0
19L39S,1992-05-01,0
19L39S,1992-06-01,0
19L39S,1993-01-01,7.4
19L39S,1993-02-01,12.6
19L39S,1993-03-01,16.8
19L39S,1993-04-01,0.2
19L39S,1993-05-01,0
19L39S,1993-06-01,0
19L39S,1994-01-01,0.8
19L39S,1994-02-01,0.7
19L39S,1994-03-01,3.6
19L39S,1994-04-01,0
19L39S,1994-05-01,0
19L39S,1994-06-01,0
19L39S,1995-01-01,4.3
19L39S,1995-02-01,6.5
19L39S,1995-03-01,0.7
19L39S,1995-04-01,3.4
19L39S,1995-05-01,0
19L39S,1995-06-01,0
19L39S,1996-01-01,0.4
19L39S,1996-02-01,5.5
19L39S,1996-03-01,3.2
19L39S,1996-04-01,0
19L39S,1996-05-01,0
19L39S,1996-06-01,0
19L39S,1997-01-01,0
19L39S,1997-02-01,5.3
19L39S,1997-03-01,3.7
19L39S,1997-04-01,0
19L39S,1997-05-01,0
19L39S,1997-06-01,0
19L39S,1998-01-01,2.4
19L39S,1998-02-01,2.2
19L39S,1998-03-01,10.3
19L39S,1998-04-01,0.5
19L39S,1998-05-01,0
19L39S,1998-06-01,0
19L39S,1999-01-01,1.6
19L39S,1999-02-01,2.9
19L39S,1999-03-01,4.6
19L39S,1999-04-01,0.5
19L39S,1999-05-01,0
19L39S,1999-06-01,0
19L39S,2000-01-01,0
19L39S,2000-02-01,0.9
19L39S,2000-03-01,2.2
19L39S,2000-04-01,0
19L39S,2000-05-01,0
19L39S,2000-06-01,0
19L39S,2001-01-01,0
19L39S,2001-02-01,2.9
19L39S,2001-03-01,6.1
19L39S,2001-04-01,0
19L39S,2001-05-01,0
19L39S,2001-06-01,0
19L39S,2002-01-01,4.5
19L39S,2002-02-01,3.5
19L39S,2002-03-01,0
19L39S,2002-04-01,0
19L39S,2002-05-01,0
19L39S,2002-06-01,0
19L39S,2003-01-01,7.5
19L39S,2003-02-01,4
19L39S,2003-03-01,3.8
19L39S,2003-04-01,0
19L39S,2003-05-01,0
19L39S,2003-06-01,0
19L39S,2004-01-01,3.3
19L39S,2004-02-01,4.7
19L39S,2004-03-01,7.7
19L39S,2004-04-01,0
19L39S,2004-05-01,0
19L39S,2004-06-01,0
19L39S,2005-01-01,5.5
19L39S,2005-02-01,10.1
19L39S,2005-03-01,13.7
19L39S,2005-04-01,7.8
19L39S,2005-05-01,0
19L39S,2005-06-01,0
19L39S,2006-01-01,0
19L39S,2006-02-01,2.8
19L39S,2006-03-01,0.5
19L39S,2006-04-01,2
19L39S,2006-05-01,0
19L39S,2006-06-01,0
19L39S,2007-01-01,0.7
19L39S,2007-02-01,1.3
19L39S,2007-03-01,3
19L39S,2007-04-01,0
19L39S,2007-05-01,0
19L39S,2007-06-01,0
19L39S,2008-01-01,1.7
19L39S,2008-02-01,8.1
19L39S,2008-03-01,12.1
19L39S,2008-04-01,0
19L39S,2008-05-01,0
19L39S,2008-06-01,0
19L39S,2009-01-01,2.7
19L39S,2009-02-01,2.5
19L39S,2009-03-01,3.5
19L39S,2009-04-01,0
19L39S,2009-05-01,0
19L39S,2009-06-01,0
19L39S,2010-01-01,3.8
19L39S,2010-02-01,7.2
19L39S,2010-03-01,7.8
19L39S,2010-04-01,0.6
19L39S,2010-05-01,0
19L39S,2010-06-01,0
19L39S,2011-01-01,4.5
19L39S,2011-02-01,2.2
19L39S,2011-03-01,8
19L39S,2011-04-01,10.3
19L39S,2011-05-01,0
19L39S,2011-06-01,0
19L39S,2012-01-01,0
19L39S,2012-02-01,1.8
19L39S,2012-03-01,0.9
19L39S,2012-04-01,0.3
19L39S,2012-05-01,0
19L39S,2012-06-01,0
19L39S,2013-01-01,3.4
19L39S,2013-02-01,4.7
19L39S,2013-03-01,4.8
19L39S,2013-04-01,0
19L39S,2013-05-01,0
19L39S,2013-06-01,0
19L39S,2014-01-01,1.4
19L39S,2014-02-01,1.5
19L39S,2014-03-01,1.7
19L39S,2014-04-01,0.7
19L39S,2014-05-01,0
19L39S,2014-06-01,0
19L40S,1991-01-01,2.2
19L40S,1991-02-01,2.6
19L40S,1991-03-01,3.3
19L40S,1991-04-01,12.5
19L40S,1991-05-01,6
19L40S,1991-06-01,0
19L40S,1992-01-01,4.4
19L40S,1992-02-01,5.2
19L40S,1992-03-01,7.4
19L40S,1992-04-01,7.5
19L40S,1992-05-01,0
19L40S,1992-06-01,0
19L40S,1993-01-01,8.6
19L40S,1993-02-01,15.3
19L40S,1993-03-01,21.4
19L40S,1993-04-01,22.1
19L40S,1993-05-01,12.6
19L40S,1993-06-01,0
19L40S,1994-01-01,2.6
19L40S,1994-02-01,3.3
19L40S,1994-03-01,8.3
19L40S,1994-04-01,7.8
19L40S,1994-05-01,0
19L40S,1994-06-01,0
19L40S,1995-01-01,6.9
19L40S,1995-02-01,14.7
19L40S,1995-03-01,15.3
19L40S,1995-04-01,28.4
19L40S,1995-05-01,25.4
19L40S,1995-06-01,6.5
19L40S,1996-01-01,3.1
19L40S,1996-02-01,9.2
19L40S,1996-03-01,15.7
19L40S,1996-04-01,20.6
19L40S,1996-05-01,11.2
19L40S,1996-06-01,0
19L40S,1997-01-01,11.9
19L40S,1997-02-01,18.6
19L40S,1997-03-01,19.7
19L40S,1997-04-01,15.3
19L40S,1997-05-01,1.3
19L40S,1997-06-01,0
19L40S,1998-01-01,3.9
19L40S,1998-02-01,8.7
19L40S,1998-03-01,17.7
19L40S,1998-04-01,20.3
19L40S,1998-05-01,13.6
19L40S,1998-06-01,1.1
19L40S,1999-01-01,4.3
19L40S,1999-02-01,9.7
19L40S,1999-03-01,15.8
19L40S,1999-04-01,16.4
19L40S,1999-05-01,16
19L40S,1999-06-01,0
19L40S,2000-01-01,0.4
19L40S,2000-02-01,5.9
19L40S,2000-03-01,11.4
19L40S,2000-04-01,10.6
19L40S,2000-05-01,0
19L40S,2000-06-01,0
19L40S,2001-01-01,3.3
19L40S,2001-02-01,6.7
19L40S,2001-03-01,10.4
19L40S,2001-04-01,8.3
19L40S,2001-05-01,1.2
19L40S,2001-06-01,0
19L40S,2002-01-01,9.1
19L40S,2002-02-01,9.9
19L40S,2002-03-01,11
19L40S,2002-04-01,13.4
19L40S,2002-05-01,0.8
19L40S,2002-06-01,0
19L40S,2003-01-01,11.8
19L40S,2003-02-01,12.4
19L40S,2003-03-01,14.5
19L40S,2003-04-01,12.7
19L40S,2003-05-01,11.8
19L40S,2003-06-01,0
19L40S,2004-01-01,8.5
19L40S,2004-02-01,10
19L40S,2004-03-01,15.3
19L40S,2004-04-01,10.3
19L40S,2004-05-01,0
19L40S,2004-06-01,0
19L40S,2005-01-01,9.3
19L40S,2005-02-01,15.7
19L40S,2005-03-01,19.6
19L40S,2005-04-01,22.6
19L40S,2005-05-01,17.3
19L40S,2005-06-01,0
19L40S,2006-01-01,11.3
19L40S,2006-02-01,16.4
19L40S,2006-03-01,19.4
19L40S,2006-04-01,25.2
19L40S,2006-05-01,19.8
19L40S,2006-06-01,0
19L40S,2007-01-01,2
19L40S,2007-02-01,3.4
19L40S,2007-03-01,7.7
19L40S,2007-04-01,5.3
19L40S,2007-05-01,0
19L40S,2007-06-01,0
19L40S,2008-01-01,2.2
19L40S,2008-02-01,10.9
19L40S,2008-03-01,16
19L40S,2008-04-01,14.2
19L40S,2008-05-01,1.1
19L40S,2008-06-01,0
19L40S,2009-01-01,4
19L40S,2009-02-01,6.6
19L40S,2009-03-01,9.4
19L40S,2009-04-01,12.7
19L40S,2009-05-01,3.5
19L40S,2009-06-01,0
19L40S,2010-01-01,5.2
19L40S,2010-02-01,11.3
19L40S,2010-03-01,14.2
19L40S,2010-04-01,15.5
19L40S,2010-05-01,13.5
19L40S,2010-06-01,0
19L40S,2011-01-01,11.9
19L40S,2011-02-01,12.4
19L40S,2011-03-01,17.8
19L40S,2011-04-01,27.3
19L40S,2011-05-01,18.5
19L40S,2011-06-01,0
19L40S,2012-01-01,0
19L40S,2012-02-01,3.4
19L40S,2012-03-01,4.5
19L40S,2012-04-01,5.4
19L40S,2012-05-01,0
19L40S,2012-06-01,0
19L40S,2013-01-01,9.4
19L40S,2013-02-01,10.9
19L40S,2013-03-01,11.3
19L40S,2013-04-01,8.9
19L40S,2013-05-01,0
19L40S,2013-06-01,0
19L40S,2014-01-01,2
19L40S,2014-02-01,4
19L40S,2014-03-01,7.2
19L40S,2014-04-01,6.2
19L40S,2014-05-01,0
19L40S,2014-06-01,0
19L41S,2004-01-01,14.4
19L41S,2004-02-01,18.5
19L41S,2004-03-01,27.4
19L41S,2004-04-01,22.1
19L41S,2004-05-01,7.4
19L41S,2004-06-01,0
19L41S,2005-01-01,13.7
19L41S,2005-02-01,21.1
19L41S,2005-03-01,25.2
19L41S,2005-04-01,31.4
19L41S,2005-05-01,27.3
19L41S,2005-06-01,0
19L41S,2006-01-01,18.8
19L41S,2006-02-01,24.7
19L41S,2006-03-01,28.8
19L41S,2006-04-01,36.8
19L41S,2006-05-01,35.9
19L41S,2006-06-01,7.2
19L41S,2007-01-01,5.6
19L41S,2007-02-01,6.4
19L41S,2007-03-01,15.7
19L41S,2007-04-01,11.8
19L41S,2007-05-01,0.2
19L41S,2007-06-01,0
19L41S,2008-01-01,4.5
19L41S,2008-02-01,17.9
19L41S,2008-03-01,24.2
19L41S,2008-04-01,22.5
19L41S,2008-05-01,6.2
19L41S,2008-06-01,0
19L41S,2009-01-01,7.4
19L41S,2009-02-01,10.1
19L41S,2009-03-01,16
19L41S,2009-04-01,21
19L41S,2009-05-01,12.8
19L41S,2009-06-01,0
19L41S,2010-01-01,7.9
19L41S,2010-02-01,17.5
19L41S,2010-03-01,22.5
19L41S,2010-04-01,25.8
19L41S,2010-05-01,26.1
19L41S,2010-06-01,10.5
19L41S,2011-01-01,21.6
19L41S,2011-02-01,22
19L41S,2011-03-01,31.2
19L41S,2011-04-01,45.3
19L41S,2011-05-01,40.2
19L41S,2011-06-01,22.8
19L41S,2012-01-01,1.1
19L41S,2012-02-01,5.1
19L41S,2012-03-01,7.2
19L41S,2012-04-01,14.1
19L41S,2012-05-01,3.6
19L41S,2012-06-01,0
19L41S,2013-01-01,16.5
19L41S,2013-02-01,18.1
19L41S,2013-03-01,18.8
19L41S,2013-04-01,14.9
19L41S,2013-05-01,0
19L41S,2013-06-01,0
19L41S,2014-01-01,3.3
19L41S,2014-02-01,5.4
19L41S,2014-03-01,14
19L41S,2014-04-01,14.7
19L41S,2014-05-01,2.3
19L41S,2014-06-01,0
19L42S,2004-01-01,11.1
19L42S,2004-02-01,14.4
19L42S,2004-03-01,21.8
19L42S,2004-04-01,23.5
19L42S,2004-05-01,14.8
19L42S,2004-06-01,0
19L42S,2005-01-01,13.4
19L42S,2005-02-01,25.6
19L42S,2005-03-01,29.7
19L42S,2005-04-01,36.6
19L42S,2005-05-01,37.3
19L42S,2005-06-01,10
19L42S,2006-01-01,11.5
19L42S,2006-02-01,19.1
19L42S,2006-03-01,26.4
19L42S,2006-04-01,42.6
19L42S,2006-05-01,47.3
19L42S,2006-06-01,25.1
19L42S,2007-01-01,2.1
19L42S,2007-02-01,4.9
19L42S,2007-03-01,11.5
19L42S,2007-04-01,11.4
19L42S,2007-05-01,5
19L42S,2007-06-01,0
19L42S,2008-01-01,3.9
19L42S,2008-02-01,17.1
19L42S,2008-03-01,24.9
19L42S,2008-04-01,25.1
19L42S,2008-05-01,17.9
19L42S,2008-06-01,0.8
19L42S,2009-01-01,3.6
19L42S,2009-02-01,7.4
19L42S,2009-03-01,12.3
19L42S,2009-04-01,18.7
19L42S,2009-05-01,11.9
19L42S,2009-06-01,0
19L42S,2010-01-01,6.5
19L42S,2010-02-01,13.8
19L42S,2010-03-01,19.5
19L42S,2010-04-01,22.3
19L42S,2010-05-01,24.4
19L42S,2010-06-01,15
19L42S,2011-01-01,16.8
19L42S,2011-02-01,17.9
19L42S,2011-03-01,24.5
19L42S,2011-04-01,40.7
19L42S,2011-05-01,36.9
19L42S,2011-06-01,25.9
19L42S,2012-01-01,1.2
19L42S,2012-02-01,4.8
19L42S,2012-03-01,6.2
19L42S,2012-04-01,9.2
19L42S,2012-05-01,0
19L42S,2012-06-01,0
19L42S,2013-01-01,11.4
19L42S,2013-02-01,12.3
19L42S,2013-03-01,13
19L42S,2013-04-01,11.6
19L42S,2013-05-01,0
19L42S,2013-06-01,0
19L42S,2014-01-01,2
19L42S,2014-02-01,4.2
19L42S,2014-03-01,8.6
19L42S,2014-04-01,10.5
19L42S,2014-05-01,0
19L42S,2014-06-01,0
19L43S,2004-01-01,19
19L43S,2004-02-01,25.3
19L43S,2004-03-01,37.2
19L43S,2004-04-01,34.5
19L43S,2004-05-01,24.2
19L43S,2004-06-01,0
19L43S,2005-01-01,22.9
19L43S,2005-02-01,34.2
19L43S,2005-03-01,37.4
19L43S,2005-04-01,42
19L43S,2005-05-01,37.7
19L43S,2005-06-01,21.6
19L43S,2006-01-01,18.9
19L43S,2006-02-01,26.5
19L43S,2006-03-01,34.3
19L43S,2006-04-01,43.7
19L43S,2006-05-01,47
19L43S,2006-06-01,22.7
19L43S,2007-01-01,7.5
19L43S,2007-02-01,9.7
19L43S,2007-03-01,22.5
19L43S,2007-04-01,20.5
19L43S,2007-05-01,14.6
19L43S,2007-06-01,0
19L43S,2008-01-01,6.1
19L43S,2008-02-01,22.1
19L43S,2008-03-01,30.2
19L43S,2008-04-01,28.3
19L43S,2008-05-01,21
19L43S,2008-06-01,0
19L43S,2009-01-01,10.8
19L43S,2009-02-01,15
19L43S,2009-03-01,24.6
19L43S,2009-04-01,33.1
19L43S,2009-05-01,26.8
19L43S,2009-06-01,0
19L43S,2010-01-01,9.9
19L43S,2010-02-01,21.6
19L43S,2010-03-01,27.5
19L43S,2010-04-01,32.6
19L43S,2010-05-01,37.3
19L43S,2010-06-01,29.1
19L43S,2011-01-01,28.3
19L43S,2011-02-01,30.1
19L43S,2011-03-01,40.6
19L43S,2011-04-01,60.4
19L43S,2011-05-01,63
19L43S,2011-06-01,52.4
19L43S,2012-01-01,1.8
19L43S,2012-02-01,6.6
19L43S,2012-03-01,9.9
19L43S,2012-04-01,19.9
19L43S,2012-05-01,15.2
19L43S,2012-06-01,0
19L43S,2013-01-01,21.6
19L43S,2013-02-01,23.3
19L43S,2013-03-01,24
19L43S,2013-04-01,23.4
19L43S,2013-05-01,12
19L43S,2013-06-01,0
19L43S,2014-01-01,3.3
19L43S,2014-02-01,5.4
19L43S,2014-03-01,18.6
19L43S,2014-04-01,20.8
19L43S,2014-05-01,13.4
19L43S,2014-06-01,0
19L44S,2004-01-01,11.9
19L44S,2004-02-01,14.8
19L44S,2004-03-01,21.9
19L44S,2004-04-01,16.3
19L44S,2004-05-01,3.7
19L44S,2004-06-01,0
19L44S,2005-01-01,12.1
19L44S,2005-02-01,18.6
19L44S,2005-03-01,21.9
19L44S,2005-04-01,27.2
19L44S,2005-05-01,24.7
19L44S,2005-06-01,6.7
19L44S,2006-01-01,15
19L44S,2006-02-01,22.9
19L44S,2006-03-01,28.1
19L44S,2006-04-01,36
19L44S,2006-05-01,37.8
19L44S,2006-06-01,12.3
19L44S,2007-01-01,3.9
19L44S,2007-02-01,6.1
19L44S,2007-03-01,12.9
19L44S,2007-04-01,9.2
19L44S,2007-05-01,0.5
19L44S,2007-06-01,0
19L44S,2008-01-01,3.9
19L44S,2008-02-01,16
19L44S,2008-03-01,20.3
19L44S,2008-04-01,17.8
19L44S,2008-05-01,6.9
19L44S,2008-06-01,0
19L44S,2009-01-01,5.7
19L44S,2009-02-01,8.2
19L44S,2009-03-01,12.5
19L44S,2009-04-01,16.9
19L44S,2009-05-01,9.9
19L44S,2009-06-01,0
19L44S,2010-01-01,5.9
19L44S,2010-02-01,12.8
19L44S,2010-03-01,17.3
19L44S,2010-04-01,19
19L44S,2010-05-01,21.4
19L44S,2010-06-01,12.3
19L44S,2011-01-01,18.2
19L44S,2011-02-01,18.6
19L44S,2011-03-01,24.9
19L44S,2011-04-01,37.7
19L44S,2011-05-01,33.7
19L44S,2011-06-01,26.1
19L44S,2012-01-01,0.2
19L44S,2012-02-01,4.7
19L44S,2012-03-01,5.9
19L44S,2012-04-01,10.2
19L44S,2012-05-01,0.8
19L44S,2012-06-01,0
19L44S,2013-01-01,11.9
19L44S,2013-02-01,12.7
19L44S,2013-03-01,12.5
19L44S,2013-04-01,9
19L44S,2013-05-01,0
19L44S,2013-06-01,0
19L44S,2014-01-01,2.4
19L44S,2014-02-01,4.2
19L44S,2014-03-01,13.3
19L44S,2014-04-01,13.1
19L44S,2014-05-01,1.3
19L44S,2014-06-01,0
19L45S,2005-01-01,21.3
19L45S,2005-02-01,33.2
19L45S,2005-03-01,40.1
19L45S,2005-04-01,48.2
19L45S,2005-05-01,48.6
19L45S,2005-06-01,27.5
19L45S,2006-01-01,19.6
19L45S,2006-02-01,27.6
19L45S,2006-03-01,35.2
19L45S,2006-04-01,49.6
19L45S,2006-05-01,57.3
19L45S,2006-06-01,24.5
19L45S,2007-01-01,7.6
19L45S,2007-02-01,9.5
19L45S,2007-03-01,21
19L45S,2007-04-01,18.6
19L45S,2007-05-01,11.7
19L45S,2007-06-01,0
19L45S,2008-01-01,6.5
19L45S,2008-02-01,20.5
19L45S,2008-03-01,26.9
19L45S,2008-04-01,26
19L45S,2008-05-01,15.5
19L45S,2008-06-01,0
19L45S,2009-01-01,9.8
19L45S,2009-02-01,13.1
19L45S,2009-03-01,22.8
19L45S,2009-04-01,31.9
19L45S,2009-05-01,24
19L45S,2009-06-01,0
19L45S,2010-01-01,9.8
19L45S,2010-02-01,20.8
19L45S,2010-03-01,26.7
19L45S,2010-04-01,31.8
19L45S,2010-05-01,35.9
19L45S,2010-06-01,26.1
19L45S,2011-01-01,23.3
19L45S,2011-02-01,25.3
19L45S,2011-03-01,35.2
19L45S,2011-04-01,53.8
19L45S,2011-05-01,51.9
19L45S,2011-06-01,40.8
19L45S,2012-01-01,3
19L45S,2012-02-01,7.8
19L45S,2012-03-01,10.4
19L45S,2012-04-01,18.7
19L45S,2012-05-01,13
19L45S,2012-06-01,0
19L45S,2013-01-01,21.3
19L45S,2013-02-01,23.4
19L45S,2013-03-01,24.6
19L45S,2013-04-01,23.8
19L45S,2013-05-01,10
19L45S,2013-06-01,0
19L45S,2014-01-01,3.8
19L45S,2014-02-01,6.3
19L45S,2014-03-01,16.3
19L45S,2014-04-01,19.5
19L45S,2014-05-01,11.9
19L45S,2014-06-01,0
19M01,1926-02-19,15.5
19M01,1926-04-24,17
19M01,1927-04-07,31.5
19M01,1928-03-30,15.6
19M01,1929-04-03,18.2
19M01,1930-03-27,19.4
19M01,1931-02-26,7.5
19M01,1931-03-27,8.4
19M01,1932-03-24,35.8
19M01,1933-03-26,17.6
19M01,1934-03-26,15.2
19M01,1935-03-26,24.2
19M01,1936-03-24,36.9
19M01,1939-04-01,12.6
19M01,1940-04-04,34.9
19M01,1941-02-26,31.6
19M01,1941-03-29,38.6
19M01,1942-02-24,30.7
19M01,1942-03-26,35.5
19M01,1943-02-24,29.3
19M01,1943-04-01,34.3
19M01,1944-02-26,17.1
19M01,1944-03-29,21.4
19M01,1945-02-26,26.4
19M01,1945-03-28,35.8
19M01,1946-03-03,22.6
19M01,1946-04-01,31.3
19M01,1947-02-26,14
19M01,1947-03-26,19
19M01,1948-02-01,8.5
19M01,1948-02-26,10
19M01,1948-03-31,14.2
19M01,1948-05-01,21.8
19M01,1949-02-26,10.1
19M01,1949-04-01,15
19M01,1950-02-01,15.5
19M01,1950-03-30,22.2
19M01,1951-02-03,21.3
19M01,1951-03-31,23
19M01,1952-02-09,27.6
19M01,1952-04-20,40.6
19M01,1953-01-31,19.9
19M01,1953-03-24,19.9
19M01,1954-01-31,10
19M01,1954-03-29,24.2
19M01,1955-01-27,13.9
19M01,1955-03-30,19.3
19M01,1956-02-02,58
19M01,1956-03-28,38
19M01,1957-01-30,9.8
19M01,1957-03-27,15.8
19M01,1958-01-29,12.7
19M01,1958-03-27,30.7
19M01,1959-01-28,8.4
19M01,1959-03-31,12.4
19M01,1960-01-26,6.3
19M01,1960-03-30,16.9
19M01,1961-01-25,9.2
19M01,1961-03-29,16.8
19M01,1962-01-27,10.9
19M01,1962-03-27,30.8
19M01,1963-03-26,23.9
19M01,1964-01-28,9.1
19M01,1964-03-31,14.3
19M01,1965-01-28,25.2
19M01,1965-03-30,33
19M01,1966-02-01,14.2
19M01,1966-03-29,18.8
19M01,1967-02-01,29
19M01,1967-03-29,32.9
19M01,1968-01-30,7.9
19M01,1968-04-02,16.4
19M01,1969-01-31,36
19M01,1969-03-27,56.6
19M01,1970-02-03,23.7
19M01,1970-03-31,28
19M01,1971-03-30,18.8
19M01,1972-02-01,19.7
19M01,1972-03-30,21
19M01,1973-01-30,15
19M01,1973-03-28,27.7
19M01,1974-01-29,26.8
19M01,1974-03-26,26.4
19M01,1975-01-29,10.2
19M01,1975-03-27,25.3
19M01,1976-01-29,5.2
19M01,1976-02-26,8.8
19M01,1976-03-31,11.3
19M01,1977-01-27,4.7
19M01,1977-02-25,7.6
19M01,1977-03-31,7.4
19M01,1978-01-30,33.9
19M01,1978-02-23,47.2
19M01,1978-03-28,45.8
19M01,1979-01-24,18.5
19M01,1979-03-02,28.4
19M01,1979-04-03,34
19M01,1980-01-30,28.7
19M01,1980-04-02,44.8
19M01,1981-02-26,13.2
19M01,1982-02-25,35
19M01,1982-04-08,47.1
19M01,1983-01-01,23.5
19M01,1983-03-30,62.7
19M01,1984-01-31,26.8
19M01,1984-03-01,33.7
19M01,1984-03-27,36.9
19M01,1985-02-05,15.7
19M01,1985-02-27,18.3
19M01,1985-03-31,21
19M01,1986-01-27,16.6
19M01,1987-01-31,4.9
19M01,1987-02-24,8.7
19M01,1987-03-26,13.2
19M01,1988-02-02,17.6
19M01,1988-03-02,20
19M01,1988-03-28,18.4
19M01,1989-01-26,13.3
19M01,1989-02-24,13.7
19M01,1989-03-28,22.2
19M01,1990-02-27,11.9
19M01,1990-04-02,13.2
19M01,1991-01-29,0
19M01,1991-02-26,0
19M01,1991-03-28,20.2
19M01,1992-01-31,17.2
19M01,1992-02-27,13.6
19M01,1992-03-30,15.3
19M01,1993-01-29,21.9
19M01,1993-03-30,35
19M01,1994-01-28,6.2
19M01,1994-03-02,12.1
19M01,1994-04-01,12.6
19M01,1995-02-02,31.3
19M01,1995-03-28,51.4
19M01,1996-02-02,19.9
19M01,1996-02-26,30.6
19M01,1996-03-29,38.1
19M01,1997-01-30,40.3
19M01,1997-04-03,32.7
19M01,1998-02-02,39.7
19M01,1998-03-30,43.7
19M01,1999-02-24,29.7
19M01,1999-04-01,31
19M01,2000-01-27,11
19M01,2000-03-02,27.9
19M01,2000-03-27,26.2
19M01,2001-02-01,8.1
19M01,2001-03-01,14.8
19M01,2001-03-28,17.2
19M01,2002-01-25,19.5
19M01,2002-03-28,27.2
19M01,2003-01-28,18.4
19M01,2003-02-26,21
19M01,2003-03-24,23.2
19M01,2004-01-26,16.3
19M01,2004-03-29,26.1
19M01,2005-01-24,24.2
19M01,2005-03-01,33.1
19M01,2005-03-31,34.6
19M01,2006-02-03,36.6
19M01,2006-03-04,39.2
